ARI,Group0,Group1
0.0,"aware, byōbu, chashitsu, en, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, doma, engawa, fusuma, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, en, genkan, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, doma, engawa, fusuma, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","en, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","en, engawa, fusuma, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","en, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","en, engawa, fusuma, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi_sabi","chigaidana, en, engawa, fusuma, genkan, mu, sabi, shōji, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","chigaidana, en, engawa, fusuma, genkan, mu, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi","chigaidana, en, engawa, fusuma, genkan, mu, sabi, shōji, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","chigaidana, en, engawa, fusuma, genkan, sabi, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, en, engawa, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, doma, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, engawa, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, en, engawa, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, engawa, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi_sabi","chigaidana, en, engawa, fusuma, genkan, mu, sabi, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","chigaidana, en, engawa, fusuma, genkan, mu, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi","chigaidana, en, engawa, fusuma, genkan, mu, sabi, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","chigaidana, en, engawa, fusuma, genkan, sabi, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, en, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, doma, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, fusuma, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, en, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, en, fusuma, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","chigaidana, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, doma, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, engawa, fusuma, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","chigaidana, engawa, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, doma, en, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","chigaidana, engawa, fusuma, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi_sabi","doma, en, engawa, fusuma, genkan, mu, sabi, shōji, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","doma, en, engawa, fusuma, genkan, mu, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa, wabi","doma, en, engawa, fusuma, genkan, mu, sabi, shōji, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, tokonoma, torii, tsuboniwa","doma, en, engawa, fusuma, genkan, sabi, shōji, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","doma, en, engawa, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, engawa, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","doma, en, engawa, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, fusuma, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, engawa, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi_sabi","doma, en, engawa, fusuma, genkan, mu, sabi, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","doma, en, engawa, fusuma, genkan, mu, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa, wabi","doma, en, engawa, fusuma, genkan, mu, sabi, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, shōji, torii, tsuboniwa","doma, en, engawa, fusuma, genkan, sabi, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi_sabi","doma, en, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi"
0.0,"aware, byōbu, chashitsu, chigaidana, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sabi, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, fusuma, genkan, mu, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, roji, sandō, shakkei, shimenawa, torii, tsuboniwa, wabi","doma, en, fusuma, genkan, mu, sabi, shōji, tokonoma, tomeishi, wabi_sabi"
0.0,"aware, byōbu, chashitsu, chigaidana, engawa, haiden, hisashi, honden, ikezuishi, karesansui, ma, mu, roji, sandō, shakkei, shimenawa, torii, tsuboniwa","doma, en, fusuma, genkan, sabi, shōji, tokonoma, tomeishi, wabi, wabi_sabi"
